"X" "battery_name" "experiment_exp_id" "finishtime" "id" "options" "question_num" "required" "response" "response_text" "text" "worker_id"
"441" "brief_self_control_survey_s033_11" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 17:00:57" "brief_self_control_survey_13_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_13_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_13_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_13_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_13_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_13_4'}]" 13 1 4 "2" "Sometimes I can't stop myself from doing something, even if I know it is wrong." "s036"
"442" "brief_self_control_survey_s033_12" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 17:00:57" "brief_self_control_survey_14_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_14_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_14_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_14_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_14_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_14_4'}]" 14 1 4 "2" "I often act without thinking through all the alternatives." "s036"
"443" "brief_self_control_survey_s034_00" "Self Regulation Battery" "brief_self_control_survey" "2016-07-23 23:13:06" "brief_self_control_survey_2_options" "[{'text': 'Not at all: 1', 'value': '1', 'id': 'brief_self_control_survey_2_0'}, {'text': '2', 'value': '2', 'id': 'brief_self_control_survey_2_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_2_2'}, {'text': '4', 'value': '4', 'id': 'brief_self_control_survey_2_3'}, {'text': 'Very much: 5', 'value': '5', 'id': 'brief_self_control_survey_2_4'}]" 2 1 5 "Very much: 5" "I am good at resisting temptation." "s037"
"444" "brief_self_control_survey_s034_01" "Self Regulation Battery" "brief_self_control_survey" "2016-07-23 23:13:06" "brief_self_control_survey_3_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_3_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_3_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_3_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_3_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_3_4'}]" 3 1 5 "Not at all: 1" "I have a hard time breaking bad habits." "s037"
"445" "brief_self_control_survey_s034_02" "Self Regulation Battery" "brief_self_control_survey" "2016-07-23 23:13:06" "brief_self_control_survey_4_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_4_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_4_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_4_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_4_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_4_4'}]" 4 1 5 "Not at all: 1" "I am lazy." "s037"
"446" "brief_self_control_survey_s034_03" "Self Regulation Battery" "brief_self_control_survey" "2016-07-23 23:13:06" "brief_self_control_survey_5_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_5_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_5_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_5_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_5_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_5_4'}]" 5 1 3 "3" "I say inappropriate things." "s037"
"447" "brief_self_control_survey_s034_04" "Self Regulation Battery" "brief_self_control_survey" "2016-07-23 23:13:06" "brief_self_control_survey_6_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_6_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_6_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_6_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_6_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_6_4'}]" 6 1 4 "2" "I do certain things that are bad for me, if they are fun." "s037"
"448" "brief_self_control_survey_s034_05" "Self Regulation Battery" "brief_self_control_survey" "2016-07-23 23:13:06" "brief_self_control_survey_7_options" "[{'text': 'Not at all: 1', 'value': '1', 'id': 'brief_self_control_survey_7_0'}, {'text': '2', 'value': '2', 'id': 'brief_self_control_survey_7_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_7_2'}, {'text': '4', 'value': '4', 'id': 'brief_self_control_survey_7_3'}, {'text': 'Very much: 5', 'value': '5', 'id': 'brief_self_control_survey_7_4'}]" 7 1 3 "3" "I refuse things that are bad for me." "s037"
"449" "brief_self_control_survey_s034_06" "Self Regulation Battery" "brief_self_control_survey" "2016-07-23 23:13:06" "brief_self_control_survey_8_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_8_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_8_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_8_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_8_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_8_4'}]" 8 1 5 "Not at all: 1" "I wish I had more self-discipline." "s037"
"450" "brief_self_control_survey_s034_07" "Self Regulation Battery" "brief_self_control_survey" "2016-07-23 23:13:06" "brief_self_control_survey_9_options" "[{'text': 'Not at all: 1', 'value': '1', 'id': 'brief_self_control_survey_9_0'}, {'text': '2', 'value': '2', 'id': 'brief_self_control_survey_9_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_9_2'}, {'text': '4', 'value': '4', 'id': 'brief_self_control_survey_9_3'}, {'text': 'Very much: 5', 'value': '5', 'id': 'brief_self_control_survey_9_4'}]" 9 1 5 "Very much: 5" "People would say that I have iron self-discipline." "s037"
"451" "brief_self_control_survey_s034_08" "Self Regulation Battery" "brief_self_control_survey" "2016-07-23 23:13:06" "brief_self_control_survey_10_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_10_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_10_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_10_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_10_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_10_4'}]" 10 1 5 "Not at all: 1" "Pleasure and fun sometimes keep me from getting work done." "s037"
"452" "brief_self_control_survey_s034_09" "Self Regulation Battery" "brief_self_control_survey" "2016-07-23 23:13:06" "brief_self_control_survey_11_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_11_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_11_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_11_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_11_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_11_4'}]" 11 1 5 "Not at all: 1" "I have trouble concentrating." "s037"
"453" "brief_self_control_survey_s034_10" "Self Regulation Battery" "brief_self_control_survey" "2016-07-23 23:13:06" "brief_self_control_survey_12_options" "[{'text': 'Not at all: 1', 'value': '1', 'id': 'brief_self_control_survey_12_0'}, {'text': '2', 'value': '2', 'id': 'brief_self_control_survey_12_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_12_2'}, {'text': '4', 'value': '4', 'id': 'brief_self_control_survey_12_3'}, {'text': 'Very much: 5', 'value': '5', 'id': 'brief_self_control_survey_12_4'}]" 12 1 4 "4" "I am able to work effectively toward long-term goals." "s037"
"454" "brief_self_control_survey_s034_11" "Self Regulation Battery" "brief_self_control_survey" "2016-07-23 23:13:06" "brief_self_control_survey_13_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_13_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_13_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_13_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_13_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_13_4'}]" 13 1 5 "Not at all: 1" "Sometimes I can't stop myself from doing something, even if I know it is wrong." "s037"
"455" "brief_self_control_survey_s034_12" "Self Regulation Battery" "brief_self_control_survey" "2016-07-23 23:13:06" "brief_self_control_survey_14_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_14_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_14_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_14_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_14_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_14_4'}]" 14 1 5 "Not at all: 1" "I often act without thinking through all the alternatives." "s037"
"456" "brief_self_control_survey_s035_00" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 18:45:05" "brief_self_control_survey_2_options" "[{'text': 'Not at all: 1', 'value': '1', 'id': 'brief_self_control_survey_2_0'}, {'text': '2', 'value': '2', 'id': 'brief_self_control_survey_2_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_2_2'}, {'text': '4', 'value': '4', 'id': 'brief_self_control_survey_2_3'}, {'text': 'Very much: 5', 'value': '5', 'id': 'brief_self_control_survey_2_4'}]" 2 1 4 "4" "I am good at resisting temptation." "s038"
"457" "brief_self_control_survey_s035_01" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 18:45:05" "brief_self_control_survey_3_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_3_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_3_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_3_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_3_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_3_4'}]" 3 1 4 "2" "I have a hard time breaking bad habits." "s038"
"458" "brief_self_control_survey_s035_02" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 18:45:05" "brief_self_control_survey_4_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_4_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_4_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_4_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_4_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_4_4'}]" 4 1 4 "2" "I am lazy." "s038"
"459" "brief_self_control_survey_s035_03" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 18:45:05" "brief_self_control_survey_5_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_5_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_5_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_5_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_5_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_5_4'}]" 5 1 4 "2" "I say inappropriate things." "s038"
"460" "brief_self_control_survey_s035_04" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 18:45:05" "brief_self_control_survey_6_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_6_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_6_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_6_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_6_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_6_4'}]" 6 1 3 "3" "I do certain things that are bad for me, if they are fun." "s038"
"461" "brief_self_control_survey_s035_05" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 18:45:05" "brief_self_control_survey_7_options" "[{'text': 'Not at all: 1', 'value': '1', 'id': 'brief_self_control_survey_7_0'}, {'text': '2', 'value': '2', 'id': 'brief_self_control_survey_7_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_7_2'}, {'text': '4', 'value': '4', 'id': 'brief_self_control_survey_7_3'}, {'text': 'Very much: 5', 'value': '5', 'id': 'brief_self_control_survey_7_4'}]" 7 1 4 "4" "I refuse things that are bad for me." "s038"
"462" "brief_self_control_survey_s035_06" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 18:45:05" "brief_self_control_survey_8_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_8_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_8_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_8_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_8_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_8_4'}]" 8 1 3 "3" "I wish I had more self-discipline." "s038"
"463" "brief_self_control_survey_s035_07" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 18:45:05" "brief_self_control_survey_9_options" "[{'text': 'Not at all: 1', 'value': '1', 'id': 'brief_self_control_survey_9_0'}, {'text': '2', 'value': '2', 'id': 'brief_self_control_survey_9_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_9_2'}, {'text': '4', 'value': '4', 'id': 'brief_self_control_survey_9_3'}, {'text': 'Very much: 5', 'value': '5', 'id': 'brief_self_control_survey_9_4'}]" 9 1 4 "4" "People would say that I have iron self-discipline." "s038"
"464" "brief_self_control_survey_s035_08" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 18:45:05" "brief_self_control_survey_10_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_10_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_10_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_10_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_10_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_10_4'}]" 10 1 3 "3" "Pleasure and fun sometimes keep me from getting work done." "s038"
"465" "brief_self_control_survey_s035_09" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 18:45:05" "brief_self_control_survey_11_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_11_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_11_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_11_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_11_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_11_4'}]" 11 1 3 "3" "I have trouble concentrating." "s038"
"466" "brief_self_control_survey_s035_10" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 18:45:05" "brief_self_control_survey_12_options" "[{'text': 'Not at all: 1', 'value': '1', 'id': 'brief_self_control_survey_12_0'}, {'text': '2', 'value': '2', 'id': 'brief_self_control_survey_12_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_12_2'}, {'text': '4', 'value': '4', 'id': 'brief_self_control_survey_12_3'}, {'text': 'Very much: 5', 'value': '5', 'id': 'brief_self_control_survey_12_4'}]" 12 1 4 "4" "I am able to work effectively toward long-term goals." "s038"
"467" "brief_self_control_survey_s035_11" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 18:45:05" "brief_self_control_survey_13_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_13_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_13_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_13_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_13_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_13_4'}]" 13 1 4 "2" "Sometimes I can't stop myself from doing something, even if I know it is wrong." "s038"
"468" "brief_self_control_survey_s035_12" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 18:45:05" "brief_self_control_survey_14_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_14_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_14_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_14_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_14_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_14_4'}]" 14 1 5 "Not at all: 1" "I often act without thinking through all the alternatives." "s038"
"469" "brief_self_control_survey_s036_00" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 16:47:45" "brief_self_control_survey_2_options" "[{'text': 'Not at all: 1', 'value': '1', 'id': 'brief_self_control_survey_2_0'}, {'text': '2', 'value': '2', 'id': 'brief_self_control_survey_2_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_2_2'}, {'text': '4', 'value': '4', 'id': 'brief_self_control_survey_2_3'}, {'text': 'Very much: 5', 'value': '5', 'id': 'brief_self_control_survey_2_4'}]" 2 1 2 "2" "I am good at resisting temptation." "s039"
"470" "brief_self_control_survey_s036_01" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 16:47:45" "brief_self_control_survey_3_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_3_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_3_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_3_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_3_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_3_4'}]" 3 1 2 "4" "I have a hard time breaking bad habits." "s039"
"471" "brief_self_control_survey_s036_02" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 16:47:45" "brief_self_control_survey_4_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_4_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_4_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_4_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_4_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_4_4'}]" 4 1 4 "2" "I am lazy." "s039"
"472" "brief_self_control_survey_s036_03" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 16:47:45" "brief_self_control_survey_5_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_5_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_5_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_5_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_5_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_5_4'}]" 5 1 4 "2" "I say inappropriate things." "s039"
"473" "brief_self_control_survey_s036_04" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 16:47:45" "brief_self_control_survey_6_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_6_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_6_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_6_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_6_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_6_4'}]" 6 1 3 "3" "I do certain things that are bad for me, if they are fun." "s039"
"474" "brief_self_control_survey_s036_05" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 16:47:45" "brief_self_control_survey_7_options" "[{'text': 'Not at all: 1', 'value': '1', 'id': 'brief_self_control_survey_7_0'}, {'text': '2', 'value': '2', 'id': 'brief_self_control_survey_7_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_7_2'}, {'text': '4', 'value': '4', 'id': 'brief_self_control_survey_7_3'}, {'text': 'Very much: 5', 'value': '5', 'id': 'brief_self_control_survey_7_4'}]" 7 1 1 "Not at all: 1" "I refuse things that are bad for me." "s039"
"475" "brief_self_control_survey_s036_06" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 16:47:45" "brief_self_control_survey_8_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_8_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_8_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_8_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_8_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_8_4'}]" 8 1 1 "Very much: 5" "I wish I had more self-discipline." "s039"
"476" "brief_self_control_survey_s036_07" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 16:47:45" "brief_self_control_survey_9_options" "[{'text': 'Not at all: 1', 'value': '1', 'id': 'brief_self_control_survey_9_0'}, {'text': '2', 'value': '2', 'id': 'brief_self_control_survey_9_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_9_2'}, {'text': '4', 'value': '4', 'id': 'brief_self_control_survey_9_3'}, {'text': 'Very much: 5', 'value': '5', 'id': 'brief_self_control_survey_9_4'}]" 9 1 1 "Not at all: 1" "People would say that I have iron self-discipline." "s039"
"477" "brief_self_control_survey_s036_08" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 16:47:45" "brief_self_control_survey_10_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_10_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_10_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_10_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_10_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_10_4'}]" 10 1 3 "3" "Pleasure and fun sometimes keep me from getting work done." "s039"
"478" "brief_self_control_survey_s036_09" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 16:47:45" "brief_self_control_survey_11_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_11_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_11_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_11_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_11_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_11_4'}]" 11 1 2 "4" "I have trouble concentrating." "s039"
"479" "brief_self_control_survey_s036_10" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 16:47:45" "brief_self_control_survey_12_options" "[{'text': 'Not at all: 1', 'value': '1', 'id': 'brief_self_control_survey_12_0'}, {'text': '2', 'value': '2', 'id': 'brief_self_control_survey_12_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_12_2'}, {'text': '4', 'value': '4', 'id': 'brief_self_control_survey_12_3'}, {'text': 'Very much: 5', 'value': '5', 'id': 'brief_self_control_survey_12_4'}]" 12 1 3 "3" "I am able to work effectively toward long-term goals." "s039"
"480" "brief_self_control_survey_s036_11" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 16:47:45" "brief_self_control_survey_13_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_13_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_13_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_13_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_13_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_13_4'}]" 13 1 3 "3" "Sometimes I can't stop myself from doing something, even if I know it is wrong." "s039"
"481" "brief_self_control_survey_s036_12" "Self Regulation Battery" "brief_self_control_survey" "2016-07-25 16:47:45" "brief_self_control_survey_14_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_14_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_14_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_14_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_14_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_14_4'}]" 14 1 4 "2" "I often act without thinking through all the alternatives." "s039"
"482" "brief_self_control_survey_s037_00" "Self Regulation Battery" "brief_self_control_survey" "2016-07-26 02:14:21" "brief_self_control_survey_2_options" "[{'text': 'Not at all: 1', 'value': '1', 'id': 'brief_self_control_survey_2_0'}, {'text': '2', 'value': '2', 'id': 'brief_self_control_survey_2_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_2_2'}, {'text': '4', 'value': '4', 'id': 'brief_self_control_survey_2_3'}, {'text': 'Very much: 5', 'value': '5', 'id': 'brief_self_control_survey_2_4'}]" 2 1 4 "4" "I am good at resisting temptation." "s040"
"483" "brief_self_control_survey_s037_01" "Self Regulation Battery" "brief_self_control_survey" "2016-07-26 02:14:21" "brief_self_control_survey_3_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_3_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_3_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_3_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_3_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_3_4'}]" 3 1 4 "2" "I have a hard time breaking bad habits." "s040"
"484" "brief_self_control_survey_s037_02" "Self Regulation Battery" "brief_self_control_survey" "2016-07-26 02:14:21" "brief_self_control_survey_4_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_4_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_4_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_4_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_4_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_4_4'}]" 4 1 3 "3" "I am lazy." "s040"
"485" "brief_self_control_survey_s037_03" "Self Regulation Battery" "brief_self_control_survey" "2016-07-26 02:14:21" "brief_self_control_survey_5_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_5_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_5_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_5_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_5_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_5_4'}]" 5 1 3 "3" "I say inappropriate things." "s040"
"486" "brief_self_control_survey_s037_04" "Self Regulation Battery" "brief_self_control_survey" "2016-07-26 02:14:21" "brief_self_control_survey_6_options" "[{'text': 'Not at all: 1', 'value': '5', 'id': 'brief_self_control_survey_6_0'}, {'text': '2', 'value': '4', 'id': 'brief_self_control_survey_6_1'}, {'text': '3', 'value': '3', 'id': 'brief_self_control_survey_6_2'}, {'text': '4', 'value': '2', 'id': 'brief_self_control_survey_6_3'}, {'text': 'Very much: 5', 'value': '1', 'id': 'brief_self_control_survey_6_4'}]" 6 1 4 "2" "I do certain things that are bad for me, if they are fun." "s040"
